PLAYER_NAME,MIN,POINTS,REBOUNDS,ASSISTS,STEALS,BLOCKS,USG_PCT,MINUTES_5GAME_AVG,POINTS_5GAME_AVG,REBOUNDS_5GAME_AVG,ASSISTS_5GAME_AVG,STEALS_5GAME_AVG,BLOCKS_5GAME_AVG,OPP_TEAM,COURT,BTB,TEAM_E_OFF_RATING,TEAM_E_DEF_RATING,TEAM_E_PACE,OPP_E_OFF_RATING,OPP_E_DEF_RATING,OPP_E_PACE
Precious Achiuwa,18,14,10,1,2,0,50.0,18.2,11.4,6.8,1.6,0.8,0.0,PHX,Home,True,109.8,115.8,101.8,114.9,111.5,100.8
Precious Achiuwa,10,1,3,1,1,0,20.0,16.0,9.8,6.4,1.2,0.8,0.0,BKN,Away,False,109.8,115.8,101.8,110.4,113.1,99.4
Precious Achiuwa,13,4,2,1,1,0,15.38,14.2,7.2,4.8,1.2,1.0,0.0,CLE,Away,False,109.8,115.8,101.8,112.8,109.9,99.5
Precious Achiuwa,18,8,7,4,0,3,38.89,15.2,7.0,5.6,1.6,0.8,0.6,CHI,Home,False,109.8,115.8,101.8,112.4,113.2,98.6
Precious Achiuwa,15,5,6,4,1,0,40.0,14.8,6.4,5.6,2.2,1.0,0.6,ORL,Away,False,109.8,115.8,101.8,110.6,108.6,99.4
Precious Achiuwa,19,12,6,5,0,0,26.32,15.0,6.0,4.8,3.0,0.6,0.6,DET,Home,False,109.8,115.8,101.8,107.2,116.0,102.2
Precious Achiuwa,24,5,9,1,2,0,16.67,17.8,6.8,6.0,3.0,0.8,0.6,BOS,Home,False,109.8,115.8,101.8,120.2,109.0,99.5
Precious Achiuwa,17,11,4,0,0,2,41.18,18.6,8.2,6.4,2.8,0.6,1.0,MIL,Home,False,109.8,115.8,101.8,116.0,112.8,102.2
Precious Achiuwa,19,10,4,1,1,0,36.84,18.8,8.6,5.8,2.2,0.8,0.4,WAS,Home,False,109.8,115.8,101.8,108.3,116.8,104.9
Precious Achiuwa,19,2,5,5,0,0,5.26,19.6,8.0,5.6,2.4,0.6,0.4,BOS,Away,False,109.8,115.8,101.8,120.2,109.0,99.5
Precious Achiuwa,18,6,7,3,0,1,22.22,19.4,6.8,5.8,2.0,0.6,0.6,PHI,Home,True,109.8,115.8,101.8,113.8,111.0,100.1
Precious Achiuwa,23,8,9,1,0,0,34.78,19.2,7.4,5.8,2.0,0.2,0.6,CHI,Away,False,109.8,115.8,101.8,112.4,113.2,98.6
Precious Achiuwa,24,8,8,0,0,0,25.0,20.6,6.8,6.6,2.0,0.2,0.2,MIN,Home,False,109.8,115.8,101.8,113.1,106.2,99.5
Bam Adebayo,19,17,6,2,3,1,68.42,,,,,,,TOR,Home,False,111.7,109.5,98.5,109.8,115.8,101.8
Bam Adebayo,25,19,6,3,0,0,40.0,,,,,,,TOR,Home,False,111.7,109.5,98.5,109.8,115.8,101.8
Bam Adebayo,30,8,3,0,0,0,16.67,,,,,,,DAL,Home,True,111.7,109.5,98.5,115.2,112.6,102.4
Bam Adebayo,48,10,7,7,3,1,18.75,,,,,,,ATL,Away,False,111.7,109.5,98.5,114.0,116.7,102.6
Bam Adebayo,37,20,12,3,0,1,32.43,31.8,14.8,6.8,3.0,1.2,0.6,IND,Away,False,111.7,109.5,98.5,117.9,115.5,104.2
Bam Adebayo,33,18,12,6,1,1,36.36,34.6,15.0,8.0,3.8,0.8,0.6,HOU,Away,True,111.7,109.5,98.5,111.5,110.7,101.5
Bam Adebayo,29,14,11,3,0,1,31.03,35.4,14.0,9.0,3.8,0.8,0.8,PHI,Home,False,111.7,109.5,98.5,113.8,111.0,100.1
Bam Adebayo,33,15,9,1,1,0,30.3,36.0,15.4,10.2,4.0,1.0,0.8,NYK,Home,False,111.7,109.5,98.5,114.1,111.2,97.8
Bam Adebayo,37,22,10,5,2,1,56.76,33.8,17.8,10.8,3.6,0.8,0.8,WAS,Away,False,111.7,109.5,98.5,108.3,116.8,104.9
Bam Adebayo,26,21,12,9,2,1,53.85,31.6,18.0,10.8,4.8,1.2,0.8,POR,Home,False,111.7,109.5,98.5,105.0,114.5,100.0
Bam Adebayo,39,24,9,5,1,1,35.9,32.8,19.2,10.2,4.6,1.2,0.8,GSW,Home,False,111.7,109.5,98.5,114.7,112.4,101.8
Bam Adebayo,28,15,16,3,5,0,32.14,32.6,19.4,11.2,4.6,2.2,0.6,CLE,Home,False,111.7,109.5,98.5,112.8,109.9,99.5
Bam Adebayo,30,12,10,1,0,2,23.33,32.0,18.8,11.4,4.6,2.0,1.0,NOP,Home,False,111.7,109.5,98.5,115.0,110.1,100.2
Bam Adebayo,32,20,13,6,0,0,43.75,31.0,18.4,12.0,4.8,1.6,0.8,PHI,Away,True,111.7,109.5,98.5,113.8,111.0,100.1
Bam Adebayo,38,20,17,3,1,0,34.21,33.4,18.2,13.0,3.6,1.4,0.6,DET,Away,False,111.7,109.5,98.5,107.2,116.0,102.2
Bam Adebayo,29,22,9,2,2,3,37.93,31.4,17.8,13.0,3.0,1.6,1.0,DET,Away,False,111.7,109.5,98.5,107.2,116.0,102.2
Bam Adebayo,34,17,13,3,1,1,26.47,32.6,18.2,12.4,3.0,0.8,1.2,DEN,Home,False,111.7,109.5,98.5,115.6,110.5,99.1
Bam Adebayo,35,16,16,2,2,1,25.71,33.6,19.0,13.6,3.2,1.2,1.0,WAS,Home,False,111.7,109.5,98.5,108.3,116.8,104.9
Bam Adebayo,31,5,10,4,1,2,25.81,33.4,16.0,13.0,2.8,1.4,1.4,OKC,Away,True,111.7,109.5,98.5,117.0,109.1,102.3
Bam Adebayo,37,14,9,5,3,0,27.03,33.2,14.8,11.4,3.2,1.8,1.4,DAL,Away,False,111.7,109.5,98.5,115.2,112.6,102.4
Bam Adebayo,35,18,7,1,1,1,31.43,34.4,14.0,11.0,3.0,1.6,1.0,DET,Home,False,111.7,109.5,98.5,107.2,116.0,102.2
Bam Adebayo,34,23,7,3,0,0,38.24,34.4,15.2,9.8,3.0,1.4,0.8,UTA,Home,False,111.7,109.5,98.5,112.0,117.7,102.2
Bam Adebayo,36,22,8,3,1,0,41.67,34.6,16.4,8.2,3.2,1.2,0.6,DEN,Away,False,111.7,109.5,98.5,115.6,110.5,99.1
Bam Adebayo,34,13,9,2,0,1,41.18,35.2,18.0,8.0,2.8,1.0,0.4,POR,Away,True,111.7,109.5,98.5,105.0,114.5,100.0
Bam Adebayo,36,28,10,7,2,1,61.11,35.0,20.8,8.2,3.2,0.8,0.6,SAC,Away,False,111.7,109.5,98.5,113.8,112.9,101.1
Bam Adebayo,36,24,7,1,1,3,44.44,35.2,22.0,8.2,3.2,0.8,1.0,NOP,Away,False,111.7,109.5,98.5,115.0,110.1,100.2
Bam Adebayo,39,23,13,4,2,0,41.03,36.2,22.0,9.4,3.4,1.2,1.0,PHI,Away,True,111.7,109.5,98.5,113.8,111.0,100.1
Bam Adebayo,31,16,12,11,2,0,35.48,35.2,20.8,10.2,5.0,1.4,1.0,MIL,Away,False,111.7,109.5,98.5,116.0,112.8,102.2
Bam Adebayo,34,22,13,4,2,2,50.0,35.2,22.6,11.0,5.4,1.8,1.2,BOS,Home,False,111.7,109.5,98.5,120.2,109.0,99.5
Bam Adebayo,29,20,5,2,1,0,37.93,33.8,21.0,10.0,4.4,1.6,1.0,SAS,Home,True,111.7,109.5,98.5,107.5,113.8,103.5
Bam Adebayo,30,14,8,3,0,1,33.33,32.6,19.0,10.2,4.8,1.4,0.6,ORL,Home,False,111.7,109.5,98.5,110.6,108.6,99.4
Bam Adebayo,35,14,13,3,3,0,31.43,31.8,17.2,10.2,4.6,1.6,0.6,LAC,Home,False,111.7,109.5,98.5,116.1,112.3,99.7
Bam Adebayo,33,20,14,1,0,1,48.48,32.2,18.0,10.6,2.6,1.2,0.8,WAS,Away,False,111.7,109.5,98.5,108.3,116.8,104.9
Bam Adebayo,32,16,11,4,0,0,25.0,31.8,16.8,10.2,2.6,0.8,0.4,SAC,Home,False,111.7,109.5,98.5,113.8,112.9,101.1
Bam Adebayo,35,8,11,5,1,3,25.71,33.0,14.4,11.4,3.2,0.8,1.0,PHX,Home,False,111.7,109.5,98.5,114.9,111.5,100.8
Bam Adebayo,33,12,13,1,0,0,24.24,33.6,14.0,12.4,2.8,0.8,0.8,NYK,Away,False,111.7,109.5,98.5,114.1,111.2,97.8
Bam Adebayo,29,19,5,2,1,1,37.93,32.4,15.0,10.8,2.6,0.4,1.0,BOS,Home,True,111.7,109.5,98.5,120.2,109.0,99.5
Bam Adebayo,40,15,15,6,1,6,27.5,33.8,14.0,11.0,3.6,0.6,2.0,MEM,Home,False,111.7,109.5,98.5,104.2,111.7,100.7
Bam Adebayo,34,22,11,7,2,0,55.88,34.2,15.2,11.0,4.2,1.0,2.0,ORL,Away,False,111.7,109.5,98.5,110.6,108.6,99.4
Bam Adebayo,39,21,9,6,1,0,43.59,35.0,17.8,10.6,4.4,1.0,1.4,ATL,Home,False,111.7,109.5,98.5,114.0,116.7,102.6
Bam Adebayo,36,16,5,4,1,0,30.56,35.6,18.6,9.0,5.0,1.2,1.4,TOR,Away,False,111.7,109.5,98.5,109.8,115.8,101.8
Bam Adebayo,44,11,20,4,1,1,18.18,38.6,17.0,12.0,5.4,1.2,1.4,BKN,Away,True,111.7,109.5,98.5,110.4,113.1,99.4
Bam Adebayo,35,24,10,7,0,1,48.57,37.6,18.8,11.0,5.6,1.0,0.4,CHA,Home,False,111.7,109.5,98.5,107.1,117.0,99.4
Bam Adebayo,39,21,11,7,0,1,43.59,38.6,18.6,11.0,5.6,0.6,0.6,ORL,Home,False,111.7,109.5,98.5,110.6,108.6,99.4
Bam Adebayo,37,25,11,6,0,2,45.95,38.2,19.4,11.4,5.6,0.4,1.0,OKC,Home,False,111.7,109.5,98.5,117.0,109.1,102.3
Bam Adebayo,32,22,12,3,1,0,50.0,37.4,20.6,12.8,5.4,0.4,1.0,HOU,Home,False,111.7,109.5,98.5,111.5,110.7,101.5
Bam Adebayo,36,28,10,1,0,1,50.0,35.8,24.0,10.8,4.8,0.2,1.0,PHX,Away,False,111.7,109.5,98.5,114.9,111.5,100.8
Bam Adebayo,38,15,7,5,3,0,31.58,36.4,22.2,10.2,4.4,0.8,0.8,LAL,Away,False,111.7,109.5,98.5,113.6,112.7,103.1
Bam Adebayo,36,21,15,4,0,0,50.0,35.8,22.2,11.0,3.8,0.8,0.6,LAC,Away,False,111.7,109.5,98.5,116.1,112.3,99.7
Bam Adebayo,37,28,16,3,3,3,67.57,35.8,22.8,12.0,3.2,1.4,0.8,UTA,Away,False,111.7,109.5,98.5,112.0,117.7,102.2
Bam Adebayo,36,17,11,4,0,0,27.78,36.6,21.8,11.8,3.4,1.2,0.8,GSW,Away,False,111.7,109.5,98.5,114.7,112.4,101.8
Bam Adebayo,36,26,15,5,0,3,58.33,36.6,21.4,12.8,4.2,1.2,1.2,PHI,Home,False,111.7,109.5,98.5,113.8,111.0,100.1
Bam Adebayo,38,18,11,6,2,0,50.0,36.6,22.0,13.6,4.4,1.0,1.2,ATL,Home,False,111.7,109.5,98.5,114.0,116.7,102.6
Bam Adebayo,30,18,7,2,1,0,40.0,35.4,21.4,12.0,4.0,1.2,1.2,ORL,Away,False,111.7,109.5,98.5,110.6,108.6,99.4
Bam Adebayo,36,22,6,6,1,1,44.44,35.2,20.2,10.0,4.6,0.8,0.8,MIN,Home,False,111.7,109.5,98.5,113.1,106.2,99.5
Bam Adebayo,12,7,4,2,0,0,33.33,30.4,18.2,8.6,4.2,0.8,0.8,IND,Home,False,111.7,109.5,98.5,117.9,115.5,104.2
Bam Adebayo,42,31,10,5,0,2,47.62,31.6,19.2,7.6,4.2,0.8,0.6,MIL,Home,False,111.7,109.5,98.5,116.0,112.8,102.2
Bam Adebayo,35,21,12,2,2,0,42.86,31.0,19.8,7.8,3.4,0.8,0.6,NYK,Away,False,111.7,109.5,98.5,114.1,111.2,97.8
Bam Adebayo,30,23,11,6,1,0,53.33,31.0,20.8,8.6,4.2,0.8,0.6,CHI,Away,False,111.7,109.5,98.5,112.4,113.2,98.6
Bam Adebayo,36,24,10,5,0,0,52.78,31.0,21.2,9.4,4.0,0.6,0.4,CHI,Away,False,111.7,109.5,98.5,112.4,113.2,98.6
Bam Adebayo,34,20,7,4,2,0,41.18,35.4,23.8,10.0,4.4,1.0,0.4,BKN,Home,False,111.7,109.5,98.5,110.4,113.1,99.4
Bam Adebayo,36,21,11,4,3,1,38.89,34.2,21.8,10.2,4.2,1.6,0.2,CHA,Away,False,111.7,109.5,98.5,107.1,117.0,99.4
Bam Adebayo,34,24,11,6,3,0,41.18,34.0,22.4,10.0,5.0,1.8,0.2,SAS,Away,True,111.7,109.5,98.5,107.5,113.8,103.5
Bam Adebayo,39,26,17,4,2,2,51.28,35.8,23.0,11.2,4.6,2.0,0.6,ATL,Away,False,111.7,109.5,98.5,114.0,116.7,102.6
Bam Adebayo,36,30,11,1,1,3,72.22,35.8,24.2,11.4,3.8,2.2,1.2,MEM,Away,False,111.7,109.5,98.5,104.2,111.7,100.7
Bam Adebayo,38,22,19,10,2,2,42.11,36.6,24.6,13.8,5.0,2.2,1.6,LAL,Home,False,111.7,109.5,98.5,113.6,112.7,103.1
Bam Adebayo,30,18,4,3,0,0,46.67,35.4,24.0,12.4,4.8,1.6,1.4,WAS,Home,False,111.7,109.5,98.5,108.3,116.8,104.9
Bam Adebayo,33,21,14,3,2,2,51.52,35.2,23.4,13.0,4.2,1.4,1.8,BKN,Home,False,111.7,109.5,98.5,110.4,113.1,99.4
Bam Adebayo,33,19,3,2,0,0,48.48,34.0,22.0,10.2,3.8,1.0,1.4,MIN,Away,True,111.7,109.5,98.5,113.1,106.2,99.5
Bam Adebayo,35,27,7,2,1,2,57.14,33.8,21.4,9.4,4.0,1.0,1.2,BOS,Away,False,111.7,109.5,98.5,120.2,109.0,99.5
Bam Adebayo,32,22,8,3,0,2,53.12,32.6,21.4,7.2,2.6,0.6,1.2,DET,Home,False,111.7,109.5,98.5,107.2,116.0,102.2
Ochai Agbaji,33,10,6,2,2,1,30.3,,,,,,,MIA,Away,False,109.8,115.8,101.8,111.7,109.5,98.5
Ochai Agbaji,25,7,1,2,1,1,12.0,,,,,,,MIA,Away,False,109.8,115.8,101.8,111.7,109.5,98.5
Ochai Agbaji,34,7,1,1,0,0,11.76,,,,,,,BKN,Away,True,109.8,115.8,101.8,110.4,113.1,99.4
Ochai Agbaji,29,2,3,1,0,3,10.34,,,,,,,IND,Home,False,109.8,115.8,101.8,117.9,115.5,104.2
Ochai Agbaji,28,9,3,1,1,1,21.43,29.8,7.0,2.8,1.4,0.8,1.2,WAS,Home,False,109.8,115.8,101.8,108.3,116.8,104.9
Ochai Agbaji,35,3,8,3,1,0,17.14,30.2,5.6,3.2,1.6,0.6,1.0,MIL,Away,False,109.8,115.8,101.8,116.0,112.8,102.2
Ochai Agbaji,5,0,1,1,0,0,20.0,26.2,4.2,3.2,1.4,0.4,0.8,NYK,Home,False,109.8,115.8,101.8,114.1,111.2,97.8
Ochai Agbaji,31,11,5,1,1,1,16.13,25.6,5.0,4.0,1.4,0.6,1.0,BKN,Home,False,109.8,115.8,101.8,110.4,113.1,99.4
Ochai Agbaji,32,12,9,2,1,2,21.88,26.2,7.0,5.2,1.6,0.8,0.8,WAS,Away,True,109.8,115.8,101.8,108.3,116.8,104.9
Ochai Agbaji,32,12,7,6,3,0,28.12,27.0,7.6,6.0,2.6,1.2,0.6,OKC,Home,False,109.8,115.8,101.8,117.0,109.1,102.3
Ochai Agbaji,30,13,3,1,3,0,26.67,26.0,9.6,5.0,2.2,1.6,0.6,SAC,Home,False,109.8,115.8,101.8,113.8,112.9,101.1
Ochai Agbaji,31,9,7,1,0,0,19.35,31.2,11.4,6.2,2.2,1.6,0.6,ORL,Away,False,109.8,115.8,101.8,110.6,108.6,99.4
Ochai Agbaji,34,8,4,0,0,0,17.65,31.8,10.8,6.0,2.0,1.4,0.4,ORL,Home,False,109.8,115.8,101.8,110.6,108.6,99.4
Ochai Agbaji,26,0,1,3,2,0,3.85,30.6,8.4,4.4,2.2,1.6,0.0,DET,Away,False,109.8,115.8,101.8,107.2,116.0,102.2
Ochai Agbaji,29,8,2,1,0,2,13.79,30.0,7.6,3.4,1.2,1.0,0.4,DEN,Away,False,109.8,115.8,101.8,115.6,110.5,99.1
Ochai Agbaji,22,7,1,1,1,0,18.18,28.4,6.4,3.0,1.2,0.6,0.4,POR,Away,False,109.8,115.8,101.8,105.0,114.5,100.0
Ochai Agbaji,24,3,4,1,1,0,16.67,27.0,5.2,2.4,1.2,0.8,0.4,PHX,Away,False,109.8,115.8,101.8,114.9,111.5,100.8
Ochai Agbaji,16,3,3,0,0,0,6.25,23.4,4.2,2.2,1.2,0.8,0.4,NOP,Home,False,109.8,115.8,101.8,115.0,110.1,100.2
Ochai Agbaji,33,13,9,1,0,2,18.18,24.8,6.8,3.8,0.8,0.4,0.8,CHA,Home,False,109.8,115.8,101.8,107.1,117.0,99.4
Ochai Agbaji,10,2,1,0,0,0,10.0,21.0,5.6,3.6,0.6,0.4,0.4,GSW,Home,False,109.8,115.8,101.8,114.7,112.4,101.8
Ochai Agbaji,8,0,1,1,0,0,12.5,18.2,4.2,3.6,0.6,0.2,0.4,DAL,Home,False,109.8,115.8,101.8,115.2,112.6,102.4
